#F /buffer/ld0132/Exafs/USERS/ELKE/GeO2.dat
#E 1371554237
#D Fri Jun 28 13:38:56 2013
#C experiment  User = opd01
#O0  samplez    omegax    omegay  solidstate     minix     miniy     miniz     sl03t
#O1    sl03b     sl03r     sl03l     dummy     sl01t     sl01b    dummy1   sl01gap
#O2  sl01off      mono      whip      tab1      tab2      tab3       xti       yti
#O3      hgt   pdslide     sl02l     sl02r   shutter     sl02b  beamstop     theta
#O4    omega      xeye     difz1     difz2   diftilt    difhgt   samplex   sampley
#O5 Mono  piz  POWDERmono    m_vert     sl01l     sl01r    sl01hg    sl01ho     piezo
#O6    mtest   spinner     blow1     blow2  
#C Fri Jun 28 13:41:45 2013.  do ToEXAFS.mac.
#C Fri Jun 28 13:42:05 2013.  Monochromator moved to E = 11.1025 KeV.

#S 1  zapline mono 10.3073 9.89985 7244 100 
#D Fri Jun 28 13:44:15 2013
#T 100  (ms)
#G0 0
#G1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
#G2 0
#Q 
#P0 1.25e-06 -0.19 -0.17 16 0.8 -5e-07 -7.5e-06 25.400002
#P1 19.900005 23.85 17.3 -127.466 38.224063 39.2 24.684375 77.424
#P2 -0.488 9.8998208 40 -1.1365 -0.95029948 -1.0415781 2.6600012 -0.01023379
#P3 -1.0424889 0.5 17.687812 -88.637812 0.99938125 -4.80094 -5 30.00001
#P4 0 30 2.46 2.46 0 2.46 -7.5e-07 0
#P5 78.623942 4.6116 -0.72625 47 35 82 6 0
#P6 7.573685 369 30 25 
#UMI0     Current AutoM      Shutter    
#UMI1      183.36    ON     FE open     
#UMI2 Refill in 26146 sec, Fill Mode: 7/8 multibunch / Message: Jun 28 09:04 Delivery:Next Refill at 21:00; 
#N 18
#L Mon    Det1  Det2  Det3  Det4  Det5  Det6  Ion1  MonEx  Ion2  Htime  MusstEnc1  MusstEnc3  MusstEnc4  TwoTheta  ZapEnergy  ZCryo  xmap_roi00
 12147 0 0 0 0 0 0 25359 12147 3864 99998 481921.5 598263 16 9.984293 11.403709 0 0
 12139 0 0 0 0 0 0 25357 12139 3867 99999 481831.5 598263 16 9.9838428 11.404218 0 0
 12134 0 0 0 0 0 0 25350 12134 3861 99997 481740.5 598263 16 9.9833879 11.404733 0 0
 12142 0 0 0 0 0 0 25348 12142 3866 100001 481650.5 598263 16 9.9829388 11.405241 0 0
 12140 0 0 0 0 0 0 25337 12139 3864 99997 481561.5 598263 16 9.9824934 11.405745 0 0
 12127 0 0 0 0 0 0 25332 12127 3861 99998 481468 598263 16 9.9820261 11.406273 0 0
 12129 0 0 0 0 0 0 25326 12129 3862 100004 481372 598263 16 9.9815454 11.406816 0 0
 12130 0 0 0 0 0 0 25327 12130 3865 100003 481280.5 598263 16 9.9810886 11.407333 0 0
 12132 0 0 0 0 0 0 25316 12133 3864 100002 481192 598263 16 9.9806461 11.407834 0 0
 12128 0 0 0 0 0 0 25317 12127 3864 99998 481106 598263 16 9.980216 11.40832 0 0
 12124 0 0 0 0 0 0 25312 12124 3864 100002 481015.5 598263 16 9.979763 11.408833 0 0
 12135 0 0 0 0 0 0 25334 12135 3868 100003 480925 598263 16 9.979311 11.409345 0 0
 12125 0 0 0 0 0 0 25333 12125 3868 100003 480834.5 598263 16 9.978858 11.409857 0 0
 12131 0 0 0 0 0 0 25329 12131 3867 100002 480744.5 598263 16 9.9784079 11.410366 0 0
 12135 0 0 0 0 0 0 25330 12135 3867 100003 480654 598263 16 9.9779558 11.410879 0 0
 12130 0 0 0 0 0 0 25339 12130 3872 100003 480563 598263 16 9.9775009 11.411394 0 0
 12131 0 0 0 0 0 0 25335 12131 3874 100001 480470.5 598263 16 9.9770384 11.411918 0 0
 12128 0 0 0 0 0 0 25333 12128 3873 100001 480378 598263 16 9.9765759 11.412441 0 0
 12136 0 0 0 0 0 0 25347 12136 3874 99999 480290 598263 16 9.9761362 11.412939 0 0
 12123 0 0 0 0 0 0 25338 12123 3880 99999 480200 598263 16 9.9756861 11.413449 0 0
 12130 0 0 0 0 0 0 25344 12130 3881 100002 480109 598263 16 9.9752312 11.413964 0 0
 12120 0 0 0 0 0 0 25327 12120 3878 100003 480018.5 598263 16 9.9747782 11.414476 0 0
 12124 0 0 0 0 0 0 25328 12124 3879 100000 479929.5 598263 16 9.9743338 11.414981 0 0
 12123 0 0 0 0 0 0 25328 12123 3879 100000 479840 598263 16 9.9738855 11.415488 0 0
 12129 0 0 0 0 0 0 25339 12129 3882 99997 479748 598263 16 9.9734259 11.416009 0 0
 12118 0 0 0 0 0 0 25321 12118 3879 99999 479658.5 598263 16 9.9729786 11.416516 0 0
 12119 0 0 0 0 0 0 25326 12119 3876 99999 479570 598263 16 9.9725361 11.417018 0 0
 12125 0 0 0 0 0 0 25328 12125 3879 100005 479475 598263 16 9.9720612 11.417556 0 0
 12115 0 0 0 0 0 0 25333 12116 3878 100004 479379.5 598263 16 9.9715834 11.418097 0 0
 12112 0 0 0 0 0 0 25319 12111 3878 99999 479290.5 598263 16 9.971138 11.418602 0 0
 12110 0 0 0 0 0 0 25326 12110 3878 99993 479201 598263 16 9.9706907 11.419108 0 0
 12113 0 0 0 0 0 0 25336 12113 3883 100005 479114 598263 16 9.9702559 11.419602 0 0
 12117 0 0 0 0 0 0 25335 12118 3889 100003 479026.5 598263 16 9.9698181 11.420098 0 0
 12112 0 0 0 0 0 0 25334 12111 3890 99996 478933 598263 16 9.9693508 11.420629 0 0
 12105 0 0 0 0 0 0 25315 12105 3888 100005 478839 598263 16 9.9688807 11.421162 0 0
 12100 0 0 0 0 0 0 25334 12100 3890 100003 478751 598263 16 9.968441 11.42166 0 0
 12109 0 0 0 0 0 0 25341 12109 3890 100003 478661 598263 16 9.9679909 11.422171 0 0
 12104 0 0 0 0 0 0 25358 12104 3896 100002 478569 598263 16 9.9675312 11.422692 0 0
 12104 0 0 0 0 0 0 25366 12105 3897 100001 478479 598263 16 9.9670811 11.423203 0 0
 12106 0 0 0 0 0 0 25367 12106 3899 100002 478386.5 598263 16 9.9666185 11.423728 0 0
 12112 0 0 0 0 0 0 25379 12112 3900 100001 478296.5 598263 16 9.9661684 11.424238 0 0
 12104 0 0 0 0 0 0 25368 12104 3900 100002 478205.5 598263 16 9.9657135 11.424754 0 0
 12100 0 0 0 0 0 0 25360 12100 3901 100002 478114.5 598263 16 9.9652586 11.425271 0 0
 12069 0 0 0 0 0 0 25316 12069 3896 100002 478024 598263 16 9.9648056 11.425784 0 0
 12059 0 0 0 0 0 0 25299 12059 3894 100001 477935.5 598263 16 9.9643631 11.426287 0 0
 12065 0 0 0 0 0 0 25321 12065 3895 100002 477846 598263 16 9.9639158 11.426795 0 0
 12083 0 0 0 0 0 0 25373 12082 3904 100001 477754 598263 16 9.9634562 11.427317 0 0
 12094 0 0 0 0 0 0 25401 12095 3911 100000 477661.5 598263 16 9.9629936 11.427842 0 0
 12101 0 0 0 0 0 0 25431 12101 3915 99999 477573 598263.5 16 9.9625511 11.428345 0 0
 12108 0 0 0 0 0 0 25450 12108 3915 100000 477485 598263.5 16 9.9621105 11.428844 0 0
 12104 0 0 0 0 0 0 25449 12104 3916 99998 477392 598263 16 9.9616461 11.429373 0 0
 12106 0 0 0 0 0 0 25460 12105 3920 99998 477298.5 598263 16 9.9611788 11.429903 0 0
 12103 0 0 0 0 0 0 25457 12104 3921 99999 477207 598263 16 9.960721 11.430423 0 0
 12110 0 0 0 0 0 0 25474 12110 3924 99998 477120 598263 16 9.9602861 11.430917 0 0
 12105 0 0 0 0 0 0 25484 12106 3926 100014 477029.5 598263 16 9.9598331 11.431432 0 0
 12115 0 0 0 0 0 0 25510 12114 3931 99994 476941 598263 16 9.9593906 11.431934 0 0
 12103 0 0 0 0 0 0 25497 12103 3934 99992 476852.5 598263 16 9.9589481 11.432437 0 0
 12106 0 0 0 0 0 0 25512 12106 3934 100004 476761.5 598263 16 9.9584932 11.432954 0 0
 12104 0 0 0 0 0 0 25522 12104 3937 100003 476671 598263 16 9.9580412 11.433468 0 0
 12103 0 0 0 0 0 0 25530 12103 3938 100003 476578.5 598263 16 9.9575787 11.433994 0 0
 12105 0 0 0 0 0 0 25542 12105 3940 100003 476487.5 598263 16 9.9571238 11.434511 0 0
 12095 0 0 0 0 0 0 25544 12095 3943 100003 476396 598263 16 9.956666 11.435031 0 0
 12102 0 0 0 0 0 0 25574 12103 3946 100001 476305 598263 16 9.9562111 11.435549 0 0
 12098 0 0 0 0 0 0 25563 12097 3944 99997 476214.5 598263 16 9.9557581 11.436063 0 0
 12103 0 0 0 0 0 0 25586 12103 3953 100002 476123.5 598263 16 9.9553032 11.436581 0 0
 12099 0 0 0 0 0 0 25589 12099 3955 100002 476032.5 598263 16 9.9548483 11.437098 0 0
 12103 0 0 0 0 0 0 25600 12103 3954 100002 475944 598263 16 9.9544058 11.437601 0 0
 12100 0 0 0 0 0 0 25607 12100 3958 100001 475853 598263 16 9.9539509 11.438119 0 0
 12100 0 0 0 0 0 0 25630 12100 3961 100000 475758.5 598263 16 9.9534779 11.438656 0 0
 12102 0 0 0 0 0 0 25641 12102 3965 100001 475666 598263 16 9.9530163 11.439182 0 0
 12094 0 0 0 0 0 0 25639 12095 3964 100001 475577.5 598263 16 9.9525738 11.439686 0 0
 12099 0 0 0 0 0 0 25652 12098 3966 99999 475491 598263 16 9.9521408 11.440178 0 0
 12100 0 0 0 0 0 0 25668 12100 3970 99999 475400 598263 16 9.9516859 11.440696 0 0
 12096 0 0 0 0 0 0 25676 12096 3969 99999 475307.5 598263 16 9.9512234 11.441222 0 0
 12089 0 0 0 0 0 0 25670 12089 3973 99999 475216 598263 16 9.9507656 11.441743 0 0
 12088 0 0 0 0 0 0 25676 12088 3974 100000 475129.5 598263 16 9.9503336 11.442235 0 0
 12081 0 0 0 0 0 0 25672 12081 3974 99999 475042 598263 16 9.9498959 11.442734 0 0
 12087 0 0 0 0 0 0 25699 12087 3979 100005 474950 598263 16 9.9494362 11.443257 0 0
 12084 0 0 0 0 0 0 25708 12084 3982 99996 474859.5 598263 16 9.9489832 11.443772 0 0
 12095 0 0 0 0 0 0 25744 12095 3987 99999 474767.5 598263 16 9.9485235 11.444296 0 0
 12089 0 0 0 0 0 0 25748 12089 3988 100006 474676 598263 16 9.9480658 11.444818 0 0
 12095 0 0 0 0 0 0 25775 12095 3991 99996 474585.5 598263 16 9.9476137 11.445333 0 0
 12094 0 0 0 0 0 0 25772 12094 3993 100005 474494.5 598263 16 9.9471579 11.44585 0 0
 12101 0 0 0 0 0 0 25792 12101 3998 100003 474402 598263 16 9.9466963 11.446378 0 0
 12093 0 0 0 0 0 0 25803 12094 3999 99996 474311.5 598263 16 9.9462433 11.446893 0 0
 12097 0 0 0 0 0 0 25815 12096 4001 100005 474222.5 598263 16 9.9457979 11.4474 0 0
 12094 0 0 0 0 0 0 25821 12094 4005 100003 474131.5 598263 16 9.945343 11.447919 0 0
 12101 0 0 0 0 0 0 25827 12101 4006 100001 474041.5 598263 16 9.9448929 11.448431 0 0
 12091 0 0 0 0 0 0 25823 12091 4006 100002 473953.5 598263 16 9.9444532 11.448933 0 0
 12085 0 0 0 0 0 0 25840 12085 4009 100001 473862.5 598263 16 9.9439983 11.449451 0 0
 12094 0 0 0 0 0 0 25851 12094 4013 100002 473769 598263 16 9.943531 11.449985 0 0
 12088 0 0 0 0 0 0 25858 12088 4014 100002 473678.5 598263 16 9.943078 11.4505 0 0
 12096 0 0 0 0 0 0 25863 12096 4012 100001 473590 598263 16 9.9426355 11.451005 0 0
 12091 0 0 0 0 0 0 25887 12091 4018 100001 473499.5 598263 16 9.9421835 11.451521 0 0
 12092 0 0 0 0 0 0 25897 12092 4020 100008 473407 598263 16 9.941721 11.452048 0 0
 12091 0 0 0 0 0 0 25894 12092 4022 100003 473315.5 598263 16 9.9412632 11.45257 0 0
 12086 0 0 0 0 0 0 25908 12085 4024 99992 473225.5 598263 16 9.9408131 11.453083 0 0
 12088 0 0 0 0 0 0 25911 12089 4027 100000 473134.5 598263 16 9.9403582 11.453602 0 0
 12088 0 0 0 0 0 0 25931 12087 4031 100000 473046 598263 16 9.9399157 11.454106 0 0
 12089 0 0 0 0 0 0 25928 12089 4030 99999 472957 598263 16 9.9394712 11.454615 0 0
 12086 0 0 0 0 0 0 25947 12086 4036 100000 472865.5 598263 16 9.9390135 11.455136 0 0
 12077 0 0 0 0 0 0 25923 12077 4029 99998 472774.5 598263 16 9.9385586 11.455655 0 0
 12079 0 0 0 0 0 0 25939 12079 4034 99999 472683.5 598263 16 9.9381037 11.456175 0 0
 12071 0 0 0 0 0 0 25937 12071 4033 99998 472593 598263 16 9.9376507 11.456691 0 0
 12058 0 0 0 0 0 0 25904 12058 4034 100000 472501.5 598263 16 9.9371929 11.457213 0 0
 12038 0 0 0 0 0 0 25877 12038 4028 99998 472409.5 598263 16 9.9367332 11.457738 0 0
 12049 0 0 0 0 0 0 25919 12048 4033 99997 472319.5 598263 16 9.9362831 11.458252 0 0
 12062 0 0 0 0 0 0 25943 12063 4037 100004 472230 598263 16 9.9358358 11.458763 0 0
 12068 0 0 0 0 0 0 25956 12068 4039 99995 472139.5 598263 16 9.9353828 11.459279 0 0
 12069 0 0 0 0 0 0 25972 12069 4044 99996 472049.5 598263 16 9.9349337 11.459793 0 0
 12062 0 0 0 0 0 0 25970 12062 4044 100005 471960.5 598263 16 9.9344883 11.460301 0 0
 12068 0 0 0 0 0 0 25990 12068 4048 100003 471870.5 598263 16 9.9340382 11.460815 0 0
 12071 0 0 0 0 0 0 25984 12070 4049 99990 471776 598263 16 9.9335661 11.461355 0 0
 12062 0 0 0 0 0 0 25994 12064 4051 100004 471684 598263 16 9.9331055 11.461881 0 0
 12068 0 0 0 0 0 0 25996 12068 4054 100002 471593.5 598263 16 9.9326534 11.462398 0 0
 12070 0 0 0 0 0 0 26017 12070 4055 100002 471504 598263 16 9.9322062 11.462909 0 0
 12062 0 0 0 0 0 0 26017 12062 4058 100001 471416 598263 16 9.9317656 11.463411 0 0
 12068 0 0 0 0 0 0 26013 12068 4059 100001 471324 598263 16 9.9313059 11.463937 0 0
 12061 0 0 0 0 0 0 26009 12061 4059 100001 471233 598263 16 9.930851 11.464457 0 0
 12059 0 0 0 0 0 0 26018 12059 4063 100000 471141 598263 16 9.9303904 11.464983 0 0
 12057 0 0 0 0 1 0 26026 12057 4063 100000 471050.5 598263 16 9.9299383 11.4655 0 0
 12061 0 0 0 0 0 1 26020 12061 4062 100011 470964 598263 16 9.9295053 11.465994 0 0
 12053 0 0 0 0 0 0 26015 12053 4063 99995 470874.5 598263 16 9.9290581 11.466506 0 0
 12056 0 0 0 0 0 0 26019 12056 4064 99998 470783.5 598263 16 9.9286032 11.467026 0 0
 12048 0 0 0 0 0 0 26016 12048 4062 99998 470692 598263 16 9.9281454 11.467549 0 0
 12053 0 0 0 0 0 0 26014 12053 4064 100000 470600.5 598263 16 9.9276886 11.468072 0 0
 12042 0 0 0 0 0 0 26002 12042 4065 99999 470509 598263 16 9.9272308 11.468596 0 0
 12032 0 0 0 0 0 0 25994 12032 4061 99997 470416.5 598263 16 9.9267683 11.469125 0 0
 12022 0 0 0 0 0 0 25977 12021 4060 99997 470327 598263 16 9.926321 11.469636 0 0
 12019 0 0 0 0 0 0 25977 12020 4061 99999 470238 598263 16 9.9258757 11.470145 0 0
 12035 0 0 0 0 0 0 26007 12035 4069 99998 470147 598263 16 9.9254208 11.470666 0 0
 12043 0 0 0 0 0 0 26033 12043 4077 100006 470057 598263 16 9.9249706 11.471181 0 0
 12050 0 0 0 0 0 0 26051 12050 4074 100004 469968 598263 16 9.9245262 11.47169 0 0
 12054 0 0 0 0 0 0 26064 12053 4077 100004 469876 598263 16 9.9240656 11.472217 0 0
 12056 0 0 0 0 0 0 26066 12057 4079 100004 469784 598263 16 9.9236059 11.472743 0 0
 12047 0 0 0 0 0 0 26054 12047 4080 100003 469694.5 598263 16 9.9231586 11.473255 0 0
 12053 0 0 0 0 0 0 26085 12053 4083 100003 469602.5 598263 16 9.922698 11.473782 0 0
 12047 0 0 0 0 0 0 26076 12047 4083 100001 469512 598263 16 9.922246 11.474299 0 0
 12045 0 0 0 0 0 0 26082 12045 4086 100002 469421.5 598263 16 9.921793 11.474817 0 0
 12037 0 0 0 0 0 0 26068 12037 4085 100003 469330 598263 16 9.9213362 11.475342 0 0
 12044 0 0 0 0 0 0 26075 12044 4089 100002 469242 598263 16 9.9208956 11.475845 0 0
 12041 0 0 0 0 0 0 26072 12041 4083 100002 469149.5 598263 16 9.920433 11.476375 0 0
 12048 0 0 0 0 0 0 26086 12048 4091 100001 469056.5 598263 16 9.9199686 11.476908 0 0
 12041 0 0 0 0 0 0 26095 12041 4091 100001 468968.5 598263 16 9.919528 11.477411 0 0
 12043 0 0 0 0 0 0 26110 12043 4093 100000 468879.5 598263 16 9.9190836 11.477921 0 0
 12036 0 0 0 0 0 0 26098 12035 4092 100000 468790 598263 16 9.9186354 11.478434 0 0
 12040 0 0 0 0 0 0 26106 12041 4096 100004 468700 598263 16 9.9181862 11.47895 0 0
 12032 0 0 0 0 0 1 26103 12032 4094 100000 468609 598263 16 9.9177313 11.479471 0 0
 12036 0 0 0 0 0 0 26109 12036 4096 99999 468517.5 598263 16 9.9172735 11.479996 0 0
 12033 0 0 0 0 0 0 26105 12033 4100 99999 468425.5 598263 16 9.9168129 11.480522 0 0
 12037 0 0 0 0 0 0 26118 12037 4101 99999 468335.5 598263 16 9.9163637 11.481038 0 0
 12034 0 0 0 0 0 0 26129 12034 4101 99998 468245.5 598263 16 9.9159136 11.481554 0 0
 12040 0 0 0 0 0 0 26133 12040 4104 99997 468155 598263 16 9.9154606 11.482073 0 0
 12032 0 0 0 0 0 0 26119 12032 4106 99997 468065 598263 16 9.9150105 11.482589 0 0
 12035 0 0 0 0 0 0 26138 12035 4106 99999 467974.5 598263 16 9.9145584 11.483108 0 0
 12034 0 0 0 0 0 0 26134 12034 4105 99999 467884 598263 16 9.9141054 11.483626 0 0
 12031 0 0 0 0 0 0 26133 12031 4108 99996 467793.5 598263 16 9.9136534 11.484145 0 0
 12028 0 0 0 0 0 0 26125 12028 4107 100005 467703.5 598263 16 9.9132032 11.484661 0 0
 12035 0 0 0 0 0 0 26135 12035 4114 99995 467609.5 598263 16 9.9127331 11.485201 0 0
 12031 0 0 0 0 0 0 26133 12031 4110 99997 467520 598263 16 9.9122858 11.485714 0 0
 12040 0 0 0 0 0 0 26154 12040 4113 100004 467430.5 598263 16 9.9118385 11.486227 0 0
 12038 0 0 0 0 0 0 26143 12038 4115 100001 467335 598263 16 9.9113607 11.486775 0 0
 12032 0 0 0 0 0 0 26150 12031 4115 99994 467244.5 598263 16 9.9109087 11.487294 0 0
 12033 0 0 0 0 0 0 26151 12034 4117 100006 467160 598263 16 9.9104862 11.487779 0 0
 12036 0 0 0 0 0 0 26151 12036 4120 100001 467073 598263 16 9.9100504 11.488278 0 0
 12026 0 0 0 0 0 0 26148 12026 4116 100003 466979.5 598263 16 9.9095831 11.488814 0 0
 12030 0 0 0 0 0 0 26159 12030 4118 100002 466886.5 598263 16 9.9091187 11.489348 0 0
 12032 0 0 0 0 0 0 26153 12032 4120 100001 466796.5 598263 16 9.9086685 11.489865 0 0
 12026 0 0 0 0 0 0 26167 12026 4120 100001 466707.5 598263 16 9.9082232 11.490376 0 0
 12027 0 0 0 0 0 0 26163 12027 4121 99997 466616 598263 16 9.9077654 11.490901 0 0
 12033 0 0 0 0 0 0 26168 12033 4121 99999 466523.5 598263 16 9.9073029 11.491432 0 0
 12027 0 0 0 0 0 0 26175 12027 4124 100003 466432.5 598263 16 9.906848 11.491955 0 0
 12032 0 0 0 0 0 0 26188 12032 4125 100000 466343.5 598263 16 9.9064035 11.492466 0 0
 12023 0 0 0 0 0 0 26184 12023 4127 99999 466254 598263 16 9.9059563 11.49298 0 0
 12025 0 0 0 0 0 0 26176 12025 4130 99999 466163 598263 16 9.9055004 11.493503 0 0
 12026 0 0 0 0 0 0 26180 12026 4129 99998 466072.5 598263 16 9.9050484 11.494022 0 0
 12028 0 0 0 0 0 0 26191 12028 4131 99998 465982.5 598263 16 9.9045982 11.494539 0 0
 12022 0 0 0 0 0 0 26193 12022 4131 99998 465892.5 598263 16 9.9041481 11.495056 0 0
 12016 0 0 0 0 0 0 26194 12016 4136 99997 465801.5 598263 16 9.9036932 11.49558 0 0
 12014 0 0 0 0 0 0 26195 12014 4132 100000 465710.5 598263 16 9.9032383 11.496102 0 0
 12017 0 0 0 0 0 1 26207 12017 4135 99999 465615.5 598263 16 9.9027634 11.496648 0 0
 12013 0 0 0 0 0 0 26208 12013 4136 100006 465522 598263 16 9.9022961 11.497186 0 0
 12019 0 0 0 0 1 0 26224 12019 4137 100003 465439 598263 16 9.9018812 11.497663 0 0
 12013 0 0 0 0 0 0 26219 12013 4141 100004 465352.5 598263 16 9.9014482 11.498159 0 0
 12015 0 0 0 0 0 0 26219 12015 4140 100004 465270.5 598263 16 9.9010382 11.498631 0 0
 12010 0 0 0 0 0 0 26226 12010 4144 100002 465201.5 598263 16 9.9006929 11.499028 0 0
 12013 0 0 0 0 0 0 26236 12013 4145 100004 465143.5 598263 16 9.900403 11.499361 0 0
 12009 0 0 0 0 0 0 26241 12009 4145 100003 465100 598263 16 9.9001856 11.499611 0 0
 12014 0 0 0 0 0 0 26240 12014 4143 100003 465065 598263 16 9.9000111 11.499813 0 0
#C DIRECTORY        : 
#C RADIX            : 
#C ZAP SCAN NUMBER  : 2879
#C ZAP IMAGE NUMBER : 0

#C Fri Jun 28 14:12:46 2013.  do ToEXAFS.mac.
#C Fri Jun 28 14:12:52 2013.  Monochromator moved to E = 11.1 KeV.
