SSRL   EXAFS Data Collector 1.3       
Sun May 21 00:13:57 2006              
PTS:        455 COLS:          6
TRANS.DET                             
AGK16.RGN                             
2-3 unfocused  0.000 -2 Si(220) 1.920156   100000                             
4 2000 25 RST 0 0                     
Ag:Cys 1:2 solid, pH 1.7, 1mm Al frame, mylar window                          
I0=Ar, I1 and I2 =Kr, Ag foil in front of I1                                  
                                                                              
                                                                              
                                                                              
                                                                              

Weights: 
 1.000  1.000  1.000  1.000  1.000  1.000 
Offsets: 
 0.000  0.000  0.000  144.200  133.500  238.300 
Data: 
Real time clock   
Requested Energy  
Achieved Energy   
I0                
I1                
I2                

 1.913  25815.768  25815.777  248768.203  115116.664  71841.219 
 1.926  25819.055  25819.066  247818.297  114769.898  71940.078 
 1.939  25822.361  25822.357  248904.375  115371.133  72506.914 
 1.952  25825.686  25825.684  249521.453  115794.344  73123.727 
 1.966  25829.029  25829.047  252270.516  117197.547  74231.516 
 1.979  25832.393  25832.375  254634.563  118389.742  75287.289 
 1.993  25835.775  25835.775  255097.594  118769.914  75957.031 
 2.007  25839.178  25839.178  257030.609  119782.078  76877.758 
 2.021  25842.600  25842.615  257169.609  119985.234  77436.461 
 2.035  25846.039  25846.055  261876.609  122354.375  78987.141 
 2.049  25849.498  25849.494  261591.578  122333.500  79232.797 
 2.063  25852.977  25852.973  263107.531  123222.617  79810.430 
 2.077  25856.473  25856.486  265369.500  124437.719  80572.047 
 2.091  25859.990  25860.000  270497.438  126931.805  82077.633 
 2.106  25863.525  25863.516  267059.344  125449.883  81440.203 
 2.120  25867.080  25867.068  267212.250  125683.945  81724.742 
 2.135  25870.654  25870.658  272395.156  128254.000  83151.266 
 2.150  25874.248  25874.248  271041.031  127736.039  83085.766 
 2.164  25877.859  25877.875  275472.906  129922.063  84258.242 
 2.179  25881.490  25881.504  275024.750  129856.078  84448.695 
 2.194  25885.141  25885.133  276918.594  130922.078  85010.125 
 2.209  25888.811  25888.799  279924.438  132452.063  85895.539 
 2.224  25892.500  25892.504  280493.250  132804.047  86090.922 
 2.240  25896.207  25896.207  280877.031  133157.000  86303.289 
 2.255  25899.934  25899.949  284556.813  135017.953  87291.633 
 2.270  25903.680  25903.691  287447.594  136513.891  88298.945 
 2.286  25907.445  25907.436  289029.344  137363.813  89029.242 
 2.302  25911.230  25911.217  291896.094  138848.734  89925.523 
 2.317  25915.033  25915.033  289282.844  137734.625  89731.773 
 2.333  25918.855  25918.854  293654.563  139890.516  91190.000 
 2.349  25922.697  25922.709  296634.250  141447.391  92536.211 
 2.365  25926.559  25926.566  296425.938  141485.250  93070.391 
 2.381  25930.438  25930.426  295570.625  141185.109  93343.555 
 2.397  25934.338  25934.320  298636.281  142801.938  94659.695 
 2.414  25938.256  25938.254  301583.938  144340.766  95843.805 
 2.430  25942.193  25942.188  300921.563  144095.578  96014.906 
 2.447  25946.148  25946.160  303662.188  145574.375  97048.977 
 2.463  25950.125  25950.133  304948.813  146320.172  97616.023 
 2.480  25954.119  25954.107  306335.406  147098.938  98236.047 
 2.497  25958.133  25958.117  308325.000  148201.703  99005.055 
 2.513  25962.166  25962.166  311149.563  149711.453  100000.031 
 2.530  25966.219  25966.217  311492.094  150059.188  100410.992 
 2.548  25970.289  25970.305  313623.656  151211.906  101138.930 
 2.565  25974.381  25974.393  315647.188  152336.625  101902.844 
 2.582  25978.490  25978.482  317124.688  153202.313  102442.734 
 2.599  25982.619  25982.611  321164.188  155288.000  103784.602 
 2.617  25986.766  25986.775  322806.688  156246.672  104474.453 
 2.634  25990.934  25990.943  325666.156  157774.344  105432.273 
 2.652  25995.119  25995.109  323696.625  156963.984  105250.078 
 2.670  25999.324  25999.316  324795.063  157676.625  105843.852 
 2.687  26003.549  26003.559  326591.500  158703.250  106642.609 
 2.705  26007.791  26007.803  329209.906  160131.859  107680.344 
 2.723  26012.055  26012.049  331175.313  161192.453  108490.055 
 2.741  26016.336  26016.332  336263.688  163852.031  110221.742 
 2.759  26020.637  26020.654  334563.094  163164.609  110256.414 
 2.778  26024.957  26024.941  335757.438  163864.172  110995.055 
 2.796  26029.295  26029.301  337365.781  164830.719  111857.680 
 2.815  26033.654  26033.664  337620.125  165099.250  112418.273 
 2.833  26038.031  26038.027  341571.469  167181.766  113981.852 
 2.852  26042.428  26042.428  341955.750  167520.281  114476.406 
 2.871  26046.844  26046.832  343218.063  168298.781  115181.938 
 2.889  26051.277  26051.271  345423.344  169566.266  116224.445 
 2.908  26055.732  26055.750  348121.625  171020.734  117235.930 
 2.927  26060.205  26060.195  350839.875  172529.188  118444.398 
 2.947  26064.697  26064.713  352404.094  173451.641  119154.836 
 2.966  26069.209  26069.195  352148.344  173499.063  119430.258 
 2.985  26073.738  26073.754  353586.563  174414.484  120151.648 
 3.005  26078.287  26078.277  356350.750  175929.891  121267.023 
 3.024  26082.857  26082.875  359320.938  177581.297  122382.375 
 3.044  26087.443  26087.438  360136.125  178165.672  122934.703 
 3.063  26092.051  26092.039  361723.281  179098.047  123718.008 
 3.083  26096.678  26096.678  363406.406  180150.406  124493.297 
 3.103  26101.322  26101.318  367224.563  182235.750  125883.555 
 3.123  26105.986  26105.996  367022.656  182309.078  126100.797 
 3.143  26110.670  26110.678  366975.781  182505.406  126444.008 
 3.163  26115.373  26115.359  371077.875  184714.703  128045.203 
 3.183  26120.094  26120.080  371995.938  185356.000  128729.375 
 3.204  26124.834  26124.840  372914.000  186015.281  129470.523 
 3.224  26129.594  26129.600  376862.063  188184.563  131057.648 
 3.245  26134.373  26134.361  376428.094  188211.813  131257.750 
 3.265  26139.172  26139.162  379177.125  189732.063  132552.828 
 3.286  26143.988  26144.002  380254.125  190485.281  133315.891 
 3.307  26148.826  26148.844  382340.125  191655.500  134320.922 
 3.328  26153.682  26153.686  382695.094  192016.719  134805.938 
 3.349  26158.555  26158.566  386054.063  193896.906  136353.938 
 3.370  26163.449  26163.451  386919.031  194551.094  137030.906 
 3.391  26168.361  26168.373  389824.969  196164.250  138372.844 
